kode,name,satuan,version,status,section,resource_name,resource_satuan,koefisien
A.1.9.22,Pemasangan 1 m2  plint ubin teraso 10x30,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.22,Pemasangan 1 m2  plint ubin teraso 10x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,B,Plint ubin teraso,Bh,2.65
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.23,Pemasangan 1 m2  plint ubin teraso 10x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,B,Plint ubin granit,Bh,2.65
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.24,Pemasangan 1 m2  plint ubin granit 10x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,B,Plint ubin granit,Bh,3.53
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.25,Pemasangan 1 m2  plint ubin granit 10x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,B,Plint teralux kerang,Bh,2.63
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.26,Pemasangan 1 m2  plint ubin teralux kerang 10x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,B,Plint teralux kerang,Bh,3.53
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.27,Pemasangan 1 m2  plint ubin teralux kerang 10x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,B,Plint teralux marmer,Bh,1.7
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.28,Pemasangan 1 m2  plint ubin teralux marmer 10x60,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,B,Plint teralux marmer,Bh,2.65
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.29,Pemasangan 1 m2  plint ubin teralux marmer 10x40,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,A,Kepala tukang,OH,0.009
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,B,Plint teralux marmer,Bh,3.53
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,B,Semen Portland,kg,1.14
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.30,Pemasangan 1 m2  plint ubin teralux marmer 10x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,A,Pekerja,OH,0.36
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,A,Tukang batu,OH,0.18
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,A,Kepala tukang,OH,0.018
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,A,Mandor,OH,0.018
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,B,Teraso cor,M3,0.036
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.31,Pemasangan 1 m2  lantai teraso cor di tempat tebal 3 cm,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,B,Ubin keramik,Bh,53
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,B,Semen Portland,Kg,8.19
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,B,Semen warna,Kg,2.75
A.1.9.32,Pemasangan 1 m2  lantai keramik artistik 10x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,B,Ubin keramik,Bh,106
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,B,Semen Portland,Kg,8.19
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,B,Semen warna,Kg,3.2
A.1.9.33,Pemasangan 1 m2  lantai keramik artistik 10x20 atau 5x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,B,Ubin keramik,doos,1.05
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,B,Semen Portland,Kg,8.19
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,B,Semen warna,Kg,0.5
A.1.9.34,Pemasangan 1 m2  lantai keramik 33x33,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,B,Ubin keramik,Doos,1.05
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,B,Semen Portland,Kg,10
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,B,Semen warna,Kg,0.5
A.1.9.35,Pemasangan 1 m2  lantai keramik 30x30,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,B,Ubin keramik,Doos,1.05
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,B,Semen Portland,Kg,10.4
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,B,Semen warna,Kg,0.5
A.1.9.36,Pemasangan 1 m2  lantai keramik 20x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,A,Pekerja,OH,1.05
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,A,Tukang batu,OH,0.525
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,A,Kepala tukang,OH,0.053
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,A,Mandor,OH,0.053
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,B,Ubin keramik,Bh,33
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,B,Semen Portland,Kg,9.8
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,B,Semen warna,Kg,4.37
A.1.9.37,"Pemasangan  lantai keramik ukuran (10 x 33) cm, variasi/border",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,B,Ubin keramik,Bh,11.87
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,14.15
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,B,Pasir pasang,M3,0.039
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,B,Semen warna,Kg,2
A.1.9.38,Pemasangan 1 m2  lantai mozaik 30x30 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,B,Plint keramik,Bh,5.3
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,B,Semen Portland,Kg,1.14
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,B,Semen warna,Kg,0.025
A.1.9.39,Pemasangan 1 m2  plint keramik 10x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,B,Plint keramik,Bh,10.6
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,B,Semen Portland,Kg,1.14
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,B,Semen warna,Kg,0.05
A.1.9.40,Pemasangan 1 m2  plint keramik 10x10,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,A,Pekerja,OH,0.09
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,A,Tukang batu,OH,0.09
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,A,Mandor,OH,0.005
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,B,Plint keramik,Bh,5.3
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,B,Semen Portland,Kg,0.57
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,B,Pasir pasang,M3,0.0015
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,B,Semen warna,Kg,0.013
A.1.9.41,Pemasangan 1 m2  plint keramik 5x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,A,Pekerja,OH,0.75
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,A,Tukang batu,OH,0.75
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,A,Kepala tukang,OH,0.075
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,A,Mandor,OH,0.038
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,B,Internal cove,Bh,5.3
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,B,Semen Portland,Kg,1.14
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,B,Pasir pasang,M3,0.003
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,B,Semen warna,Kg,0.1
A.1.9.42,Pemasangan 1 m2  plint internal cove artistik 5x5x20,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,A,Tukang batu,OH,0.35
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,B,Marmer,Bh,1.06
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,B,Semen Portland,Kg,8.19
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,B,Pasir pasang,M3,0.045
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,B,Semen warna,Kg,0.134
A.1.9.43,Pemasangan 1 m2  lantai marmer 100x100,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,A,Pekerja,OH,0.17
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,A,Tukang kayu,OH,0.17
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,A,Kepala tukang,OH,0.017
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,A,Mandor,OH,0.009
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,B,Karpet,m2,1.05
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,B,Lem,Kg,0.35
A.1.9.44,Pemasangan 1 m2  lantai karpet,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,A,Pekerja,OH,0.12
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,A,Tukang kayu,OH,0.12
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,A,Kepala tukang,OH,0.012
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,A,Mandor,OH,0.006
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,B,Underlayer,m2,1.05
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,B,Lem,Kg,0.35
A.1.9.45,Pemasangan 1 m2  underlayer (lapisan bawah karpet),m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,A,Tukang kayu,OH,0.35
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,B,Parquet,m2,1.05
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,B,Lem,Kg,0.6
A.1.9.46,Pemasangan 1 m2  lantai parquet,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,A,Pekerja,OH,0.7
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,A,Tukang kayu,OH,0.35
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,A,Kepala tukang,OH,0.035
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,A,Mandor,OH,0.035
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,B,Parquet,m2,1.05
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,B,Lem,Kg,0.6
A.1.9.47,Pemasangan 1 m2  lantai kayu gymfloor,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,A,Pekerja,OH,1
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,A,Tukang batu,OH,0.5
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,A,Kepala tukang,OH,0.05
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,A,Mandor,OH,0.05
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,B,Porslen,Doos,1.05
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,B,Semen Portland,Kg,9.3
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,B,Pasir pasang,M3,0.018
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,B,Semen warna,Kg,0.5
A.1.9.48,Pemasangan 1 m2  dinding porslen 11x11,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.9.49,Pemasangan 1 m2  dinding porslen 10x20,m2,28/2016,active,A,Pekerja,OH,0.9
A.1.9.49,Pemasangan 1 m2  dinding porslen 10x20,m2,28/2016,active,A,Tukang batu,OH,0.45
A.1.9.49,Pemasangan 1 m2  dinding porslen 10x20,m2,28/2016,active,A,Kepala tukang,OH,0.045
A.1.9.49,Pemasangan 1 m2  dinding porslen 10x20,m2,28/2016,active,A,Mandor,OH,0.045
A.1.9.49,Pemasangan 1 m2  dinding porslen 10x20,m2,28/2016,active,B,Porslen,buah,53
